date,state,death,deathConfirmed,deathIncrease,deathProbable,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease,inIcuCumulative,inIcuCurrently,negative,negativeIncrease,negativeTestsAntibody,negativeTestsPeopleAntibody,negativeTestsViral,onVentilatorCumulative,onVentilatorCurrently,positive,positiveCasesViral,positiveIncrease,positiveScore,positiveTestsAntibody,positiveTestsAntigen,positiveTestsPeopleAntibody,positiveTestsPeopleAntigen,positiveTestsViral,recovered,totalTestEncountersViral,totalTestEncountersViralIncrease,totalTestResults,totalTestResultsIncrease,totalTestsAntibody,totalTestsAntigen,totalTestsPeopleAntibody,totalTestsPeopleAntigen,totalTestsPeopleViral,totalTestsPeopleViralIncrease,totalTestsViral,totalTestsViralIncrease
2021-02-18,ID,1817,1600.0,11,217.0,6947.0,6947.0,164.0,14.0,1214.0,37.0,489866.0,1060.0,,,,,,168353.0,136810.0,408.0,0.0,,,,,,90706.0,,0.0,626676.0,1357.0,,78973.0,,,626676.0,1357.0,1047880.0,3956.0
2021-02-18,IL,22297,20129.0,73,2168.0,,,1655.0,0.0,,386.0,,0.0,,,,,184.0,1168683.0,,1966.0,0.0,,,,,,,,0.0,17388356.0,67542.0,,,,,,0.0,17388356.0,67542.0
2021-02-18,IN,12281,11854.0,31,427.0,42246.0,42246.0,966.0,160.0,7372.0,178.0,2413132.0,2577.0,,,,,90.0,652210.0,,757.0,0.0,,,,,742550.0,,,0.0,7650673.0,25717.0,,,,,3065342.0,3334.0,7650673.0,25717.0
2021-02-18,KS,4521,,0,,9002.0,9002.0,300.0,0.0,2432.0,68.0,940581.0,0.0,,,,411.0,34.0,288717.0,,0.0,0.0,,,,,,,,0.0,1229298.0,0.0,,543223.0,,,1229298.0,0.0,2382523.0,0.0
2021-02-18,KY,4373,3972.0,37,401.0,18314.0,18314.0,935.0,25.0,3836.0,260.0,,0.0,,,,,130.0,392729.0,302781.0,957.0,0.0,9246.0,35276.0,,,241915.0,46254.0,,0.0,3786674.0,6522.0,110363.0,438613.0,,,,0.0,3786674.0,6522.0
2021-02-18,LA,9406,8753.0,15,653.0,,,823.0,0.0,,,4956423.0,10349.0,,,,,128.0,421846.0,364535.0,828.0,0.0,,,,,,396834.0,,0.0,5378269.0,11177.0,,421512.0,,,,0.0,5320958.0,10860.0
2021-02-18,MA,15686,15373.0,63,313.0,19176.0,19176.0,1029.0,0.0,,271.0,4258278.0,8646.0,,,,,173.0,563976.0,534827.0,2040.0,0.0,,,14895.0,,639875.0,477796.0,,0.0,15240866.0,100002.0,,,153152.0,530569.0,4793105.0,10449.0,15240866.0,100002.0
2021-02-18,MD,7661,7479.0,31,182.0,34168.0,34168.0,1048.0,90.0,,279.0,2944984.0,6568.0,,167357.0,,,,373966.0,373966.0,986.0,0.0,,,26456.0,,456223.0,9587.0,,0.0,7555013.0,35950.0,,,193813.0,,3318950.0,7554.0,7555013.0,35950.0
2021-02-18,ME,655,641.0,1,14.0,1495.0,1495.0,89.0,5.0,,27.0,,0.0,14011.0,,,,9.0,43090.0,34239.0,218.0,0.0,783.0,9519.0,,,39556.0,12728.0,,0.0,1505645.0,7331.0,14806.0,178668.0,,,,0.0,1505645.0,7331.0
2021-02-18,MI,16251,15273.0,91,978.0,,,877.0,0.0,,220.0,,0.0,,,9335801.0,,110.0,633973.0,578091.0,1201.0,0.0,,,,,732154.0,517991.0,,0.0,10067955.0,32529.0,514207.0,,,,,0.0,10067955.0,32529.0
2021-02-18,MN,6404,6135.0,14,269.0,25341.0,25341.0,287.0,54.0,5230.0,54.0,2932333.0,6988.0,,,,,,476292.0,454085.0,913.0,0.0,,,,,,463041.0,6661749.0,31623.0,6661749.0,31623.0,,393801.0,,,3386418.0,7749.0,,0.0
2021-02-18,MO,7695,,225,,,,1281.0,0.0,,287.0,1828169.0,2408.0,122989.0,,3828077.0,,194.0,473459.0,473459.0,718.0,0.0,22732.0,78226.0,,,522543.0,,,0.0,4359840.0,9448.0,145914.0,773177.0,131222.0,323969.0,2301628.0,3126.0,4359840.0,9448.0
2021-02-18,MP,2,2.0,0,,4.0,4.0,,0.0,,,17429.0,0.0,,,,,,135.0,135.0,0.0,0.0,,,,,,29.0,,0.0,17564.0,0.0,,,,,17542.0,0.0,26131.0,0.0
2021-02-18,MS,6531,4601.0,7,1930.0,8978.0,8978.0,565.0,0.0,,152.0,1393383.0,0.0,,,,,89.0,289532.0,180408.0,134.0,0.0,,,,,,264456.0,,0.0,1682915.0,134.0,79693.0,712107.0,,,,0.0,1573265.0,0.0
2021-02-18,MT,1337,,3,,4484.0,4484.0,109.0,7.0,,19.0,,0.0,,,,,13.0,98100.0,95062.0,200.0,0.0,,,,,,94201.0,,0.0,1035440.0,6120.0,,,,,,0.0,1035440.0,6120.0
2021-02-18,NC,10766,9554.0,96,1212.0,,,1892.0,0.0,,436.0,,0.0,,,,,,833423.0,731595.0,3916.0,0.0,,,,,,,,0.0,9105676.0,47256.0,,678996.0,,,,0.0,9105676.0,47256.0
2021-02-18,ND,1465,,4,,3845.0,3845.0,31.0,-5.0,561.0,7.0,301973.0,410.0,,,,,,99034.0,94069.0,133.0,0.0,,,,,,96763.0,1387253.0,3104.0,1387253.0,3104.0,,125668.0,,,401007.0,543.0,1484209.0,4002.0
2021-02-18,NE,2025,,7,,5997.0,5997.0,188.0,16.0,,,754169.0,962.0,,,2058349.0,,,198042.0,,296.0,0.0,,,,,229423.0,142336.0,,0.0,2290311.0,10386.0,,,,,952722.0,1259.0,2290311.0,10386.0
2021-02-18,NH,1150,,2,,1085.0,1085.0,126.0,2.0,338.0,,567795.0,591.0,,,,,,72399.0,51108.0,434.0,0.0,,,,,,68201.0,,0.0,1386911.0,9808.0,38832.0,176159.0,37290.0,,618903.0,902.0,1386911.0,9808.0
2021-02-18,NJ,22721,20432.0,89,2289.0,62835.0,62835.0,2327.0,117.0,,474.0,9502664.0,93402.0,,,,,306.0,758451.0,675713.0,3277.0,0.0,,,,,,,,0.0,10261115.0,96679.0,,,,,,0.0,10178377.0,96007.0
2021-02-18,NM,3580,,18,,12848.0,12848.0,284.0,58.0,,,,0.0,,,,,,181739.0,,407.0,0.0,,,,,,126446.0,,0.0,2575686.0,7809.0,,,,,,0.0,2575686.0,7809.0
2021-02-18,NV,4805,,31,,,,698.0,0.0,,173.0,1096898.0,2366.0,,,,,111.0,289880.0,289880.0,488.0,0.0,,,,,,,2642893.0,7902.0,2642893.0,7902.0,,,,,1386778.0,2854.0,,0.0
2021-02-18,NY,37556,,116,,,,6434.0,0.0,,1258.0,,0.0,,,,,863.0,1555773.0,,6794.0,0.0,,,,,,,35739542.0,215731.0,35739542.0,215731.0,,,,,,0.0,,0.0
2021-02-18,OH,16611,14132.0,98,2479.0,49061.0,49061.0,1516.0,173.0,7002.0,422.0,,0.0,,,,,283.0,947389.0,816057.0,2282.0,0.0,,80172.0,,,844425.0,876697.0,,0.0,9691429.0,19841.0,,1543198.0,,,,0.0,9691429.0,19841.0
2021-02-18,OK,4112,,23,,23464.0,23464.0,705.0,72.0,,216.0,2987185.0,2542.0,,,2987185.0,,,416476.0,,618.0,0.0,19845.0,,,,379130.0,394968.0,,0.0,3403661.0,3160.0,142681.0,,,,,0.0,3378127.0,4029.0
2021-02-18,OR,2143,,5,,8346.0,8346.0,220.0,48.0,,52.0,,0.0,,,3233657.0,,24.0,151257.0,,382.0,0.0,,,,,198254.0,,,0.0,3431911.0,11926.0,,,,,,0.0,3431911.0,11926.0
2021-02-18,PA,23413,,94,,,,2124.0,0.0,,467.0,3799916.0,8895.0,,,,,255.0,905995.0,781888.0,3345.0,0.0,,,,,,797275.0,9991280.0,45870.0,9991280.0,45870.0,,,,,4581804.0,11145.0,,0.0
2021-02-18,PR,1940,1648.0,10,292.0,,,233.0,0.0,,45.0,305972.0,0.0,,,395291.0,,45.0,98506.0,91047.0,78.0,0.0,76385.0,,,,20103.0,88997.0,,0.0,404478.0,78.0,,,,,,0.0,415664.0,0.0
2021-02-18,RI,2367,,15,,8846.0,8846.0,180.0,35.0,,32.0,654308.0,1508.0,,,2685859.0,,18.0,122859.0,,419.0,0.0,,,,,146502.0,,2832361.0,22035.0,2832361.0,22035.0,,,,,777167.0,1927.0,,0.0
2021-02-18,SC,8155,7277.0,38,878.0,19701.0,19701.0,1137.0,129.0,,265.0,4257415.0,20038.0,103119.0,,4133611.0,,152.0,495044.0,431074.0,2675.0,0.0,25511.0,101765.0,,,554878.0,225005.0,,0.0,4752459.0,22713.0,128630.0,786007.0,,,,0.0,4688489.0,21618.0
2021-02-18,SD,1847,,3,,6475.0,6475.0,92.0,9.0,,10.0,304951.0,747.0,,,,,10.0,110871.0,98648.0,186.0,0.0,,,,,103835.0,106956.0,,0.0,677153.0,1543.0,,,,,415822.0,933.0,677153.0,1543.0
2021-02-18,TN,11057,8892.0,72,2165.0,18175.0,18175.0,1250.0,55.0,,309.0,,0.0,,,5906425.0,,163.0,761301.0,640214.0,998.0,0.0,,132418.0,,,738527.0,731791.0,,0.0,6644952.0,10515.0,,1274722.0,,,,0.0,6644952.0,10515.0
2021-02-18,TX,40814,,97,,,,7874.0,0.0,,2459.0,,0.0,,,,,,2574194.0,2234506.0,3131.0,0.0,141470.0,188051.0,,,2521479.0,2279684.0,,0.0,18810731.0,0.0,987853.0,2200714.0,,,,0.0,18810731.0,0.0
2021-02-18,UT,1813,,7,,14343.0,14343.0,291.0,49.0,2255.0,105.0,1500999.0,4502.0,,,2434369.0,788.0,,364399.0,,1151.0,0.0,,56587.0,,54230.0,337751.0,340227.0,,0.0,2772120.0,11992.0,,880328.0,,334138.0,1810571.0,5294.0,2772120.0,11992.0
2021-02-18,VA,7090,6096.0,15,994.0,23268.0,23268.0,1828.0,89.0,,364.0,,0.0,,,,,218.0,557896.0,441200.0,2304.0,0.0,26374.0,116379.0,,,538967.0,,5679834.0,26622.0,5679834.0,26622.0,217401.0,1272736.0,,,,0.0,,0.0
2021-02-18,VI,25,,0,,,,,0.0,,,42890.0,166.0,,,,,,2558.0,,13.0,0.0,,,,,,2448.0,,0.0,45448.0,179.0,,,,,45563.0,173.0,,0.0
2021-02-18,VT,193,,2,,,,42.0,0.0,,13.0,307714.0,515.0,,,,,,14149.0,13748.0,153.0,0.0,,,,,,11221.0,,0.0,990931.0,3743.0,,,,,321462.0,664.0,990931.0,3743.0
2021-02-18,WA,4759,,50,,18861.0,18861.0,628.0,97.0,,151.0,,0.0,,,4683820.0,,60.0,330807.0,313633.0,1061.0,0.0,,,,,313595.0,,4997740.0,30274.0,4997740.0,30274.0,,,,,,0.0,,0.0
2021-02-18,WI,6816,6232.0,18,584.0,25556.0,25556.0,391.0,58.0,2239.0,107.0,2579840.0,4814.0,,,,,,610055.0,557722.0,866.0,0.0,,,,,,541515.0,6599391.0,36012.0,6599391.0,36012.0,,,,,3137562.0,5547.0,,0.0
2021-02-18,WV,2236,1909.0,11,327.0,,,301.0,0.0,,57.0,,0.0,,,,,25.0,128760.0,103057.0,355.0,0.0,,,,,,116436.0,,0.0,2089904.0,9865.0,31873.0,,,,,0.0,2089904.0,9865.0
2021-02-18,WY,662,,0,,1364.0,1364.0,31.0,1.0,,,178389.0,347.0,,,571305.0,,,53531.0,45471.0,81.0,0.0,,,,,38266.0,52149.0,,0.0,617468.0,2131.0,,,,,223860.0,380.0,617468.0,2131.0
2021-02-17,AK,288,,1,,1238.0,1238.0,32.0,5.0,,,,0.0,,,1543783.0,,2.0,54799.0,,63.0,0.0,,,,,66264.0,,,0.0,1611971.0,6144.0,,,,,,0.0,1611971.0,6144.0
2021-02-17,AL,9346,7324.0,89,2022.0,44541.0,44541.0,1030.0,0.0,2609.0,,1859516.0,2428.0,,,,1479.0,,483167.0,378785.0,679.0,0.0,,,,,,264621.0,,0.0,2238301.0,2844.0,,,113251.0,,2238301.0,2844.0,,0.0
2021-02-17,AR,5313,4268.0,26,1045.0,14392.0,14392.0,638.0,0.0,,250.0,2344576.0,4013.0,,,2344576.0,1480.0,110.0,314192.0,248855.0,667.0,0.0,,,,76727.0,,300613.0,,0.0,2593431.0,4423.0,,,,419081.0,,0.0,2593431.0,4423.0
2021-02-17,AS,0,,0,,,,,0.0,,,2140.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,2140.0,0.0,,,,,,0.0,2140.0,0.0
2021-02-17,AZ,15063,13328.0,82,1735.0,55983.0,55983.0,1941.0,118.0,,593.0,2901236.0,4592.0,,,,,354.0,801055.0,747370.0,1315.0,0.0,,,,,,,,0.0,7281277.0,19717.0,559074.0,,430371.0,,3648606.0,5812.0,7281277.0,19717.0
2021-02-17,CA,47507,,400,,,,8855.0,0.0,,2533.0,,0.0,,,,,,3416147.0,3416147.0,4090.0,0.0,,,,,,,,0.0,46384932.0,157207.0,,,,,,0.0,46384932.0,157207.0
2021-02-17,CO,5838,5114.0,10,724.0,22922.0,22922.0,482.0,85.0,,,2116607.0,4108.0,327849.0,,,,,416174.0,394032.0,1137.0,0.0,52791.0,,,,,,5896201.0,26832.0,5896201.0,26832.0,382605.0,,,,2510639.0,5052.0,,0.0
2021-02-17,CT,7476,6129.0,27,1347.0,,,584.0,0.0,,,,0.0,,,5711235.0,,,271356.0,254520.0,534.0,0.0,,17961.0,,,309814.0,,,0.0,6028597.0,23666.0,,319256.0,,,,0.0,6028597.0,23666.0
2021-02-17,DC,985,,3,,,,206.0,0.0,,54.0,,0.0,,,,,24.0,39180.0,,49.0,0.0,,,,,,27930.0,1177467.0,4699.0,1177467.0,4699.0,,,,,426425.0,1094.0,,0.0
2021-02-17,DE,1316,1190.0,25,126.0,,,195.0,0.0,,15.0,527622.0,1233.0,,,,,,83581.0,79257.0,212.0,0.0,,,,,87335.0,,1333004.0,5155.0,1333004.0,5155.0,,,,,611203.0,1445.0,,0.0
2021-02-17,FL,29824,,165,,77994.0,77994.0,4465.0,308.0,,,8909885.0,28762.0,813960.0,776136.0,15844134.0,,,1811078.0,1478634.0,7185.0,0.0,154948.0,,145802.0,,2369671.0,,20769797.0,103720.0,20769797.0,103720.0,969396.0,,922278.0,,10720963.0,35947.0,18300331.0,77389.0
2021-02-17,GA,16273,14254.0,99,2019.0,53880.0,53880.0,3176.0,222.0,8838.0,,,0.0,,,,,,973247.0,796547.0,3545.0,0.0,69684.0,,,,769319.0,,,0.0,6914772.0,19391.0,464369.0,,,,,0.0,6914772.0,19391.0
2021-02-17,GU,130,,0,,,,4.0,0.0,,2.0,106231.0,478.0,,,,,2.0,7703.0,7495.0,2.0,0.0,23.0,247.0,,,,7523.0,,0.0,113934.0,480.0,348.0,8853.0,,,,0.0,113726.0,480.0
2021-02-17,HI,427,427.0,1,,2174.0,2174.0,39.0,0.0,,12.0,,0.0,,,,,8.0,27652.0,26935.0,29.0,0.0,,,,,26458.0,,1041656.0,2184.0,1041656.0,2184.0,,,,,,0.0,,0.0
2021-02-17,IA,5306,,43,,,,235.0,0.0,,52.0,1017619.0,1933.0,,91925.0,2317402.0,,20.0,275713.0,275713.0,466.0,0.0,,58175.0,16843.0,54794.0,298944.0,305238.0,,0.0,1293332.0,2399.0,,1270242.0,108818.0,233113.0,1295703.0,2398.0,2630380.0,8078.0
2021-02-17,ID,1806,1589.0,3,217.0,6933.0,6933.0,177.0,43.0,1206.0,38.0,488806.0,2602.0,,,,,,167945.0,136513.0,462.0,0.0,,,,,,90300.0,,0.0,625319.0,2966.0,,78973.0,,,625319.0,2966.0,1043924.0,8805.0
2021-02-17,IL,22224,20057.0,25,2167.0,,,1719.0,0.0,,375.0,,0.0,,,,,176.0,1166717.0,,1795.0,0.0,,,,,,,,0.0,17320814.0,49937.0,,,,,,0.0,17320814.0,49937.0
2021-02-17,IN,12250,11825.0,19,425.0,42086.0,42086.0,955.0,246.0,7336.0,193.0,2410555.0,3587.0,,,,,98.0,651453.0,,923.0,0.0,,,,,741642.0,,,0.0,7624956.0,31115.0,,,,,3062008.0,4510.0,7624956.0,31115.0
2021-02-17,KS,4521,,115,,9002.0,9002.0,300.0,79.0,2432.0,68.0,940581.0,3799.0,,,,411.0,34.0,288717.0,,1267.0,0.0,,,,,,,,0.0,1229298.0,5066.0,,543223.0,,,1229298.0,5066.0,2382523.0,17858.0
2021-02-17,KY,4336,3941.0,18,395.0,18289.0,18289.0,934.0,106.0,3834.0,259.0,,0.0,,,,,128.0,391772.0,302264.0,1010.0,0.0,9225.0,34477.0,,,241502.0,46225.0,,0.0,3780152.0,6574.0,110306.0,431302.0,,,,0.0,3780152.0,6574.0
2021-02-17,LA,9391,8740.0,66,651.0,,,849.0,0.0,,,4946074.0,20670.0,,,,,126.0,421018.0,364024.0,624.0,0.0,,,,,,396834.0,,0.0,5367092.0,21294.0,,418034.0,,,,0.0,5310098.0,21225.0
2021-02-17,MA,15623,15312.0,56,311.0,19176.0,19176.0,1088.0,317.0,,273.0,4249632.0,6666.0,,,,,179.0,561936.0,533024.0,1360.0,0.0,,,14572.0,,637799.0,453740.0,,0.0,15140864.0,82971.0,,,151476.0,527202.0,4782656.0,7988.0,15140864.0,82971.0
2021-02-17,MD,7630,7449.0,18,181.0,34078.0,34078.0,1096.0,98.0,,272.0,2938416.0,4835.0,,167357.0,,,,372980.0,372980.0,759.0,0.0,,,26456.0,,454985.0,9571.0,,0.0,7519063.0,23155.0,,,193813.0,,3311396.0,5594.0,7519063.0,23155.0
2021-02-17,ME,654,640.0,3,14.0,1490.0,1490.0,91.0,3.0,,25.0,,0.0,14004.0,,,,9.0,42872.0,34120.0,104.0,0.0,781.0,9455.0,,,39473.0,12693.0,,0.0,1498314.0,10934.0,14797.0,176916.0,,,,0.0,1498314.0,10934.0
2021-02-17,MI,16160,15188.0,11,972.0,,,929.0,0.0,,237.0,,0.0,,,9304200.0,,116.0,632772.0,577203.0,1240.0,0.0,,,,,731226.0,517991.0,,0.0,10035426.0,28292.0,512204.0,,,,,0.0,10035426.0,28292.0
2021-02-17,MN,6390,6124.0,10,266.0,25287.0,25287.0,314.0,44.0,5212.0,54.0,2925345.0,4390.0,,,,,,475379.0,453324.0,758.0,0.0,,,,,,462502.0,6630126.0,18370.0,6630126.0,18370.0,,391083.0,,,3378669.0,5037.0,,0.0
2021-02-17,MO,7470,,12,,,,1279.0,0.0,,286.0,1825761.0,1901.0,122836.0,,3819449.0,,201.0,472741.0,472741.0,598.0,0.0,22615.0,77843.0,,,521735.0,,,0.0,4350392.0,7086.0,145644.0,763354.0,131050.0,321162.0,2298502.0,2499.0,4350392.0,7086.0
2021-02-17,MP,2,2.0,0,,4.0,4.0,,0.0,,,17429.0,0.0,,,,,,135.0,135.0,1.0,0.0,,,,,,29.0,,0.0,17564.0,1.0,,,,,17542.0,0.0,26131.0,0.0
2021-02-17,MS,6524,4600.0,23,1924.0,8978.0,8978.0,587.0,0.0,,168.0,1393383.0,0.0,,,,,91.0,289398.0,180331.0,684.0,0.0,,,,,,264456.0,,0.0,1682781.0,684.0,79693.0,712107.0,,,,0.0,1573265.0,0.0
2021-02-17,MT,1334,,3,,4477.0,4477.0,91.0,16.0,,23.0,,0.0,,,,,14.0,97900.0,94892.0,234.0,0.0,,,,,,94034.0,,0.0,1029320.0,3953.0,,,,,,0.0,1029320.0,3953.0
2021-02-17,NC,10670,9482.0,108,1188.0,,,1954.0,0.0,,446.0,,0.0,,,,,,829507.0,728776.0,3167.0,0.0,,,,,,,,0.0,9058420.0,22102.0,,669667.0,,,,0.0,9058420.0,22102.0
2021-02-17,ND,1461,,0,,3850.0,3850.0,43.0,5.0,560.0,7.0,301563.0,472.0,,,,,,98901.0,93965.0,120.0,0.0,,,,,,96673.0,1384149.0,2979.0,1384149.0,2979.0,,123131.0,,,400464.0,592.0,1480207.0,4003.0
2021-02-17,NE,2018,,14,,5981.0,5981.0,185.0,17.0,,,753207.0,1520.0,,,2048349.0,,,197746.0,,299.0,0.0,,,,,229051.0,142335.0,,0.0,2279925.0,22132.0,,,,,951463.0,1824.0,2279925.0,22132.0
2021-02-17,NH,1148,,12,,1083.0,1083.0,126.0,3.0,338.0,,567204.0,888.0,,,,,,71965.0,50797.0,750.0,0.0,,,,,,67445.0,,0.0,1377103.0,6214.0,38765.0,172069.0,37226.0,,618001.0,1112.0,1377103.0,6214.0
2021-02-17,NJ,22632,20343.0,135,2289.0,62718.0,62718.0,2370.0,127.0,,411.0,9409262.0,75547.0,,,,,309.0,755174.0,673108.0,4109.0,0.0,,,,,,,,0.0,10164436.0,79656.0,,,,,,0.0,10082370.0,85239.0
2021-02-17,NM,3562,,12,,12790.0,12790.0,280.0,33.0,,,,0.0,,,,,,181332.0,,272.0,0.0,,,,,,125064.0,,0.0,2567877.0,11363.0,,,,,,0.0,2567877.0,11363.0
2021-02-17,NV,4774,,41,,,,740.0,0.0,,176.0,1094532.0,3701.0,,,,,110.0,289392.0,289392.0,363.0,0.0,,,,,,,2634991.0,8214.0,2634991.0,8214.0,,,,,1383924.0,4064.0,,0.0
2021-02-17,NY,37440,,112,,,,6574.0,0.0,,1273.0,,0.0,,,,,854.0,1548979.0,,6092.0,0.0,,,,,,,35523811.0,169963.0,35523811.0,169963.0,,,,,,0.0,,0.0
2021-02-17,OH,16513,14046.0,60,2467.0,48888.0,48888.0,1539.0,149.0,6974.0,447.0,,0.0,,,,,299.0,945107.0,814532.0,1816.0,0.0,,79767.0,,,843317.0,872282.0,,0.0,9671588.0,16874.0,,1529612.0,,,,0.0,9671588.0,16874.0
2021-02-17,OK,4089,,28,,23392.0,23392.0,711.0,122.0,,202.0,2984643.0,27038.0,,,2984643.0,,,415858.0,,1078.0,0.0,19845.0,,,,378721.0,393169.0,,0.0,3400501.0,28116.0,142681.0,,,,,0.0,3374098.0,30996.0
2021-02-17,OR,2138,,1,,8298.0,8298.0,231.0,113.0,,53.0,,0.0,,,3222103.0,,26.0,150875.0,,411.0,0.0,,,,,197882.0,,,0.0,3419985.0,35282.0,,,,,,0.0,3419985.0,35282.0
2021-02-17,PA,23319,,193,,,,2174.0,0.0,,465.0,3791021.0,7922.0,,,,,255.0,902650.0,779638.0,3413.0,0.0,,,,,,794332.0,9945410.0,34524.0,9945410.0,34524.0,,,,,4570659.0,10383.0,,0.0
2021-02-17,PR,1930,1640.0,6,290.0,,,241.0,0.0,,44.0,305972.0,0.0,,,395291.0,,42.0,98428.0,90989.0,111.0,0.0,76198.0,,,,20103.0,88381.0,,0.0,404400.0,111.0,,,,,,0.0,415664.0,0.0
2021-02-17,RI,2352,,8,,8811.0,8811.0,193.0,25.0,,30.0,652800.0,1773.0,,,2664274.0,,19.0,122440.0,,368.0,0.0,,,,,146052.0,,2810326.0,19330.0,2810326.0,19330.0,,,,,775240.0,2141.0,,0.0
2021-02-17,SC,8117,7248.0,62,869.0,19572.0,19572.0,1205.0,120.0,,278.0,4237377.0,8899.0,102961.0,,4114138.0,,162.0,492369.0,429494.0,1916.0,0.0,25408.0,100943.0,,,552733.0,223251.0,,0.0,4729746.0,10815.0,128369.0,777701.0,,,,0.0,4666871.0,9709.0
2021-02-17,SD,1844,,0,,6466.0,6466.0,94.0,5.0,,11.0,304204.0,286.0,,,,,4.0,110685.0,98499.0,92.0,0.0,,,,,103695.0,106769.0,,0.0,675610.0,1127.0,,,,,414889.0,378.0,675610.0,1127.0
2021-02-17,TN,10985,8834.0,31,2151.0,18120.0,18120.0,1245.0,57.0,,320.0,,0.0,,,5896787.0,,173.0,760303.0,639607.0,780.0,0.0,,131976.0,,,737650.0,729629.0,,0.0,6634437.0,7904.0,,1265367.0,,,,0.0,6634437.0,7904.0
2021-02-17,TX,40717,,72,,,,7609.0,0.0,,2324.0,,0.0,,,,,,2571063.0,2231717.0,3766.0,0.0,141470.0,188051.0,,,2521479.0,2268067.0,,0.0,18810731.0,0.0,987853.0,2200714.0,,,,0.0,18810731.0,0.0
2021-02-17,UT,1806,,9,,14294.0,14294.0,290.0,55.0,2248.0,99.0,1496497.0,3812.0,,,2423279.0,784.0,,363248.0,,901.0,0.0,,56228.0,,53890.0,336849.0,338469.0,,0.0,2760128.0,9213.0,,871265.0,,331311.0,1805277.0,4435.0,2760128.0,9213.0
2021-02-17,VA,7075,6080.0,38,995.0,23179.0,23179.0,1823.0,137.0,,386.0,,0.0,,,,,239.0,555592.0,439674.0,2284.0,0.0,26169.0,115591.0,,,536977.0,,5653212.0,19394.0,5653212.0,19394.0,216809.0,1258454.0,,,,0.0,,0.0
2021-02-17,VI,25,,0,,,,,0.0,,,42724.0,134.0,,,,,,2545.0,,3.0,0.0,,,,,,2441.0,,0.0,45269.0,137.0,,,,,45390.0,157.0,,0.0
2021-02-17,VT,191,,0,,,,46.0,0.0,,8.0,307199.0,1222.0,,,,,,13996.0,13599.0,79.0,0.0,,,,,,11072.0,,0.0,987188.0,9621.0,,,,,320798.0,1288.0,987188.0,9621.0
2021-02-17,WA,4709,,34,,18764.0,18764.0,628.0,121.0,,151.0,,0.0,,,4654384.0,,55.0,329746.0,312828.0,1699.0,0.0,,,,,312773.0,,4967466.0,71312.0,4967466.0,71312.0,,,,,,0.0,,0.0
2021-02-17,WI,6798,6214.0,10,584.0,25498.0,25498.0,385.0,76.0,2236.0,107.0,2575026.0,4228.0,,,,,,609189.0,556989.0,771.0,0.0,,,,,,540524.0,6563379.0,31540.0,6563379.0,31540.0,,,,,3132015.0,4885.0,,0.0
2021-02-17,WV,2225,1898.0,9,327.0,,,320.0,0.0,,74.0,,0.0,,,,,32.0,128405.0,102744.0,288.0,0.0,,,,,,115658.0,,0.0,2080039.0,8258.0,31951.0,,,,,0.0,2080039.0,8258.0
2021-02-17,WY,662,,0,,1363.0,1363.0,32.0,2.0,,,178042.0,227.0,,,569232.0,,,53450.0,45438.0,99.0,0.0,,,,,38213.0,52039.0,,0.0,615337.0,981.0,,,,,223480.0,278.0,615337.0,981.0
2021-02-16,AK,287,,5,,1233.0,1233.0,43.0,3.0,,,,0.0,,,1537830.0,,2.0,54736.0,,454.0,0.0,,,,,66077.0,,,0.0,1605827.0,21279.0,,,,,,0.0,1605827.0,21279.0
2021-02-16,AL,9257,7261.0,13,1996.0,44541.0,44541.0,1104.0,199.0,2607.0,,1857088.0,3250.0,,,,1479.0,,482488.0,378369.0,883.0,0.0,,,,,,264621.0,,0.0,2235457.0,3816.0,,,113087.0,,2235457.0,3816.0,,0.0
2021-02-16,AR,5287,4233.0,12,1054.0,14392.0,14392.0,638.0,37.0,,250.0,2340563.0,1608.0,,,2340563.0,1480.0,110.0,313525.0,248445.0,177.0,0.0,,,,76422.0,,299107.0,,0.0,2589008.0,1702.0,,,,414291.0,,0.0,2589008.0,1702.0
2021-02-16,AS,0,,0,,,,,0.0,,,2140.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,2140.0,0.0,,,,,,0.0,2140.0,0.0
2021-02-16,AZ,14981,13253.0,3,1728.0,55865.0,55865.0,2047.0,88.0,,601.0,2896644.0,5017.0,,,,,383.0,799740.0,746150.0,1132.0,0.0,,,,,,,,0.0,7261560.0,18492.0,557794.0,,429909.0,,3642794.0,6118.0,7261560.0,18492.0
2021-02-16,CA,47107,,64,,,,9075.0,0.0,,2604.0,,0.0,,,,,,3412057.0,3412057.0,5692.0,0.0,,,,,,,,0.0,46227725.0,263598.0,,,,,,0.0,46227725.0,263598.0
2021-02-16,CO,5828,5108.0,2,720.0,22837.0,22837.0,441.0,25.0,,,2112499.0,1828.0,326436.0,,,,,415037.0,393088.0,668.0,0.0,52311.0,,,,,,5869369.0,8056.0,5869369.0,8056.0,380640.0,,,,2505587.0,2325.0,,0.0
